K1001,K1002,K1004,K1053,K1081,K1082,K1086,K1100,K1103,K1104,K1303,C_052 SM Position befor joining stator TD1 - Actual value ,Attribute,Date/Time,Event 1,Event 2,Event 3,Event 4,Batch Number,Nest Number,C_052 SM Position before joining stator TD1 - difference value ,Attribute,C_052 SM Position befor joining stator TD2 - Actual value ,Attribute,C_052 SM Position before joining stator TD2 - difference value ,Attribute,C_052 SM Joining stator - Actual value ,Attribute,C_052 SM Joining stator - difference value ,Attribute,C_052 SM Joining magnet - Actual value ,Attribute,C_052 SM Joining magnet - difference value ,Attribute,C_052 Calibration magnetic field ,Attribute,P_052 Joining Stator - measuring pre-position TD1 ,Attribute,P_052 Joining Stator - measuring pre-position TD2 ,Attribute,Q_052 Joining stator - Delta measuring pre-position ,Attribute,Q_052 Joining stator - measuring pre-position - Average ,Attribute,P_052 Joining stator - Force-max Zone 0 ,Attribute,P_052 Joining stator - Force-max Zone 1 ,Attribute,Q_052 Joining stator - Force-min Zone 1 ,Attribute,P_052 Joining stator - Force-Average value Zone 1 ,Attribute,Q_052 Joining stator - Force-max Zone 2 ,Attribute,Q_052 Joining stator - Force-min Zone 2 ,Attribute,P_052 Joining stator - Force-Average value Zone 2 ,Attribute,P_052 Joining stator - Delta force / End force ,Attribute,P_052 Joining stator - Way ,Attribute,P_052 Joining stator - Gradient ,Attribute,Q_052 Joining stator - Joining position ,Attribute,Q_052 Joining stator - Joining position TD1 ,Attribute,Q_052 Joining stator - Joining position TD2 ,Attribute,Q_052 Joining stator - Joining position after Adjustment - Average ,Attribute,P_052 Joining magnet - Force-Max Zone 0 ,Attribute,P_052 Joining magnet - Force-Max Zone 1 ,Attribute,Q_052 Joining magnet - Force-Min Zone 1 ,Attribute,P_052 Joining magnet - Force-Average value Zone 1 ,Attribute,Q_052 Joining magnet - Force-Max Zone 2 ,Attribute,Q_052 Joining magnet - Force-Min Zone 2 ,Attribute,P_052 Joining magnet - Force-Average value Zone 2 ,Attribute,Q_052 Joining magnet - Joining position ,Attribute,P_052 Joining magnet - Delta force / End force ,Attribute,P_052 Joining magnet - Way ,Attribute,P_052 Joining magnet - Gradient ,Attribute,Q_052 Adjustement orientation tooth spindle ,Attribute,P_052 Adjustement angle MM ,Attribute,P_052 Quality measuring MM after joining with load ,Attribute,Q_052 Quality measuring MM after joining without load ,Attribute,P_052 Quality measuring MM before joining Nest 1 ,Attribute,P_052 Quality measuring MM before joining Nest 2 ,Attribute,P_052 Quality measuring MM before joining Nest 3 ,Attribute,P_052 Gradient MM ,Attribute,
950273,HJD_LHD_BL1R - 950111,26.02.2019 17:24:15,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/17:28:44,200,8,null,null,#19022600194,3,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,5.8519998,0,5.903,0,-0.051000204,0,5.8775,0,1082,0,1920,0,930,0,1344,0,2154,0,1878,0,2014,0,2148,0,0,256,0,256,-1.161,0,-1.195,0,-1.1449999,0,-1.17,0,1218,0,1589,0,1218,0,1395,0,1646,0,1462,0,1594,0,90.572426,0,1639,0,0,256,0,256,200.0,0,-109.759,0,-0.35966063,0,-0.35508287,0,0,256,0,256,-0.19455549,0,1.3171788,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 17:24:15,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/17:29:17,200,8,null,null,#19022600262,1,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,6.113,0,6.152,0,-0.039000202,0,6.1325,0,1159,0,1920,0,955,0,1380,0,2217,0,1909,0,2035,0,2217,0,0,256,0,256,-1.171,0,-1.1980001,0,-1.1509999,0,-1.1745,0,1191,0,1544,0,1190,0,1352,0,1620,0,1539,0,1584,0,90.58386,0,1620,0,0,256,0,256,200.0,0,-108.2017,0,-0.15732291,0,-0.12924589,0,-0.29648733,0,0,256,0,256,1.0580767,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 17:24:15,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/17:30:03,200,8,null,null,#19022600271,3,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,5.8459997,0,5.899,0,-0.0530002,0,5.8725,0,1158,0,1771,0,965,0,1301,0,2052,0,1773,0,1908,0,2048,0,0,256,0,256,-1.1705,0,-1.2090001,0,-1.1489999,0,-1.179,0,1221,0,1664,0,1222,0,1439,0,1704,0,1526,0,1651,0,90.57342,0,1696,0,0,256,0,256,200.0,0,-111.5846,0,0.19623402,0,0.21423994,0,0,256,0,256,-0.18448439,0,1.3037508,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 17:24:15,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/17:30:33,200,8,null,null,#19022600272,1,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,6.0829997,0,6.1730003,0,-0.090000205,0,6.128,0,1217,0,1817,0,1017,0,1350,0,2068,0,1798,0,1918,0,2052,0,0,256,0,256,-1.1725,0,-1.2170001,0,-1.1369998,0,-1.177,0,1173,0,1490,0,1172,0,1327,0,1565,0,1391,0,1512,0,90.57163,0,1559,0,0,256,0,256,200.0,0,-110.7762,0,-0.39902952,0,-0.393231,0,-0.31220436,0,0,256,0,256,1.2549211,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 17:24:15,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/17:31:18,200,8,null,null,#19022600269,3,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,5.851,0,5.9040003,0,-0.0530002,0,5.8775,0,1154,0,1912,0,898,0,1355,0,2177,0,1879,0,2013,0,2174,0,0,256,0,256,-1.171,0,-1.2060001,0,-1.1459999,0,-1.176,0,1365,0,1826,0,1365,0,1590,0,1934,0,1749,0,1868,0,90.57215,0,1934,0,0,256,0,256,200.0,0,-110.8165,0,-0.3894162,0,-0.4072695,0,0,256,0,256,-0.2111881,0,1.2631611,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 17:24:15,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/17:31:50,200,8,null,null,#19022600259,1,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,6.1029997,0,6.1930003,0,-0.090000205,0,6.1480002,0,1195,0,2094,0,958,0,1407,0,2265,0,2095,0,2190,0,2254,0,0,256,0,256,-1.1669999,0,-1.21,0,-1.1329999,0,-1.1715,0,1292,0,1758,0,1292,0,1520,0,1810,0,1601,0,1749,0,90.569405,0,1803,0,0,256,0,256,200.0,0,-109.6299,0,-0.8275094,0,-0.83437604,0,-0.31998658,0,0,256,0,256,1.1142308,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 17:24:15,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/17:32:46,200,8,null,null,#19022600276,3,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,5.769,0,5.809,0,-0.040000204,0,5.789,0,1133,0,1973,0,940,0,1367,0,2125,0,1905,0,2010,0,2079,0,0,256,0,256,-1.1845,0,-1.21,0,-1.1719999,0,-1.191,0,1204,0,1579,0,1205,0,1398,0,1622,0,1442,0,1578,0,90.57166,0,1617,0,0,256,0,256,200.0,0,-111.5205,0,0.018311106,0,0.049287394,0,0,256,0,256,-0.1861629,0,1.1713004,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 17:24:15,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/17:33:21,8,null,null,null,#19022600274,1,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,6.071,0,6.1470003,0,-0.0760002,0,6.109,0,1081,0,1926,0,945,0,1385,0,2169,0,1915,0,2032,0,2169,0,0,256,0,256,-1.1645,0,-1.2030001,0,-1.1329999,0,-1.168,0,994,0,1388,0,994,0,1183,0,1441,0,1193,0,1380,0,90.57223,0,1439,0,0,256,0,256,200.0,0,-108.9369,0,-0.22003846,0,-0.24246956,0,-0.2883999,0,0,256,0,256,1.0968353,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 17:24:15,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/17:34:30,200,8,null,null,#19022600279,3,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,5.831,0,5.887,0,-0.056000203,0,5.859,0,1078,0,1927,0,943,0,1384,0,2139,0,1917,0,2026,0,2137,0,0,256,0,256,-1.1655,0,-1.2030001,0,-1.1439999,0,-1.1735,0,1286,0,1648,0,1286,0,1469,0,1708,0,1509,0,1652,0,90.56926,0,1707,0,0,256,0,256,200.0,0,-111.1909,0,-0.3048799,0,-0.30838954,0,0,256,0,256,-0.20081179,0,1.2121952,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 17:24:15,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/17:35:13,200,8,null,null,#19022600266,1,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,6.173,0,6.198,0,-0.025000202,0,6.1855,0,1105,0,1914,0,961,0,1398,0,2169,0,1896,0,2025,0,2158,0,0,256,0,256,-1.163,0,-1.1890001,0,-1.1459999,0,-1.1675,0,1196,0,1601,0,1192,0,1378,0,1654,0,1502,0,1614,0,90.57638,0,1651,0,0,256,0,256,200.0,0,-110.2113,0,-0.3073214,0,-0.28809473,0,-0.28015992,0,0,256,0,256,1.2292856,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 17:24:15,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/17:35:59,200,8,null,null,#19022600264,3,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,5.809,0,5.852,0,-0.043000203,0,5.8305,0,1116,0,1837,0,896,0,1339,0,2092,0,1824,0,1926,0,2082,0,0,256,0,256,-1.1745,0,-1.2040001,0,-1.1579999,0,-1.181,0,1242,0,1613,0,1242,0,1434,0,1674,0,1474,0,1616,0,90.57247,0,1667,0,0,256,0,256,200.0,0,-110.9886,0,-0.237434,0,-0.22797327,0,0,256,0,256,-0.19928586,0,1.2750633,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 17:24:15,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/17:36:20,200,8,null,null,#19022600273,1,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,6.053,0,6.077,0,-0.024000201,0,6.065,0,1110,0,1885,0,884,0,1297,0,2078,0,1835,0,1947,0,2061,0,0,256,0,256,-1.1805,0,-1.2020001,0,-1.1639999,0,-1.183,0,1163,0,1552,0,1163,0,1368,0,1635,0,1483,0,1583,0,90.57496,0,1635,0,0,256,0,256,200.0,0,-110.2342,0,0.013733329,0,0.001678518,0,-0.31052583,0,0,256,0,256,1.155736,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 17:24:15,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/17:37:12,200,8,null,null,#19022600275,3,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,5.825,0,5.886,0,-0.0610002,0,5.8555,0,1166,0,1814,0,865,0,1293,0,2073,0,1816,0,1921,0,2071,0,0,256,0,256,-1.166,0,-1.205,0,-1.1389999,0,-1.172,0,1187,0,1631,0,1187,0,1412,0,1710,0,1524,0,1652,0,90.57261,0,1710,0,0,256,0,256,200.0,0,-111.2138,0,-0.15778069,0,-0.16724144,0,0,256,0,256,-0.20905179,0,1.2363048,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 17:24:15,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/17:38:29,200,8,null,null,#19022600270,1,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,6.068,0,6.156,0,-0.0880002,0,6.112,0,1212,0,1992,0,1088,0,1489,0,2194,0,1949,0,2061,0,2183,0,0,256,0,256,-1.1585,0,-1.1960001,0,-1.1269999,0,-1.1615,0,1182,0,1613,0,1181,0,1393,0,1653,0,1508,0,1620,0,90.57689,0,1653,0,0,256,0,256,200.0,0,-108.35,0,-0.24628437,0,-0.24323252,0,-0.31769767,0,0,256,0,256,1.177404,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 17:24:15,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/17:39:13,200,8,null,null,#19022600267,3,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,5.702,0,5.817,0,-0.1150002,0,5.7595,0,1047,0,1777,0,875,0,1235,0,1982,0,1721,0,1848,0,1900,0,0,256,0,256,-1.166,0,-1.2060001,0,-1.1329999,0,-1.1695,0,1277,0,1621,0,1224,0,1424,0,1673,0,1515,0,1631,0,90.57607,0,1669,0,0,256,0,256,200.0,0,-110.9694,0,-0.31601918,0,-0.3444014,0,0,256,0,256,-0.18921477,0,1.2683493,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 17:24:15,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/18:12:18,200,8,null,null,#19022600280,1,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,6.104,0,6.137,0,-0.0330002,0,6.1205,0,1126,0,1817,0,917,0,1283,0,2100,0,1791,0,1952,0,2100,0,0,256,0,256,-1.162,0,-1.1910001,0,-1.1499999,0,-1.1705,0,1050,0,1439,0,1040,0,1236,0,1490,0,1326,0,1455,0,90.57332,0,1480,0,0,256,0,256,200.0,0,-109.3443,0,0.14175847,0,0.13000885,0,-0.26657918,0,0,256,0,256,1.0620441,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 17:24:15,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/18:13:01,200,8,null,null,#19022600249,3,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,5.857,0,5.9230003,0,-0.0660002,0,5.89,0,1137,0,1919,0,929,0,1342,0,2158,0,1894,0,1994,0,2158,0,0,256,0,256,-1.1735,0,-1.2090001,0,-1.1529999,0,-1.181,0,1253,0,1674,0,1253,0,1480,0,1784,0,1610,0,1709,0,90.57377,0,1784,0,0,256,0,256,200.0,0,-111.0014,0,0.27405623,0,0.2829066,0,0,256,0,256,-0.18372142,0,1.1679434,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 17:24:15,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/18:13:46,200,8,null,null,#19022600281,1,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,6.093,0,6.1340003,0,-0.041000202,0,6.1135,0,1050,0,1788,0,911,0,1263,0,2002,0,1769,0,1872,0,1996,0,0,256,0,256,-1.1755,0,-1.2090001,0,-1.1549999,0,-1.182,0,1306,0,1731,0,1307,0,1511,0,1779,0,1602,0,1733,0,90.57223,0,1766,0,0,256,0,256,200.0,0,-108.2072,0,-0.29663992,0,-0.30564287,0,-0.3541673,0,0,256,0,256,1.1304055,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 17:24:15,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/18:19:18,200,8,null,null,#19022600278,3,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,5.749,0,5.81,0,-0.0610002,0,5.7795,0,1138,0,1872,0,886,0,1336,0,2121,0,1860,0,1973,0,2121,0,0,256,0,256,-1.1655,0,-1.2020001,0,-1.1479999,0,-1.175,0,1112,0,1480,0,1112,0,1294,0,1543,0,1335,0,1480,0,90.569565,0,1542,0,0,256,0,256,200.0,0,-111.8702,0,0.3134251,0,0.34089175,0,0,256,0,256,-0.16632588,0,1.2537004,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 17:24:15,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/18:20:31,200,8,null,null,#19022600254,1,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,6.173,0,6.221,0,-0.0480002,0,6.197,0,1059,0,1962,0,940,0,1387,0,2157,0,1924,0,2035,0,2118,0,0,256,0,256,-1.17,0,-1.2030001,0,-1.1429999,0,-1.173,0,1188,0,1580,0,1187,0,1379,0,1668,0,1492,0,1606,0,90.57138,0,1666,0,0,256,0,256,200.0,0,-111.1644,0,-0.41688284,0,-0.43168432,0,-0.28977326,0,0,256,0,256,1.0461745,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 17:24:15,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/18:21:16,200,8,null,null,#19022600284,3,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,5.783,0,5.889,0,-0.1060002,0,5.836,0,1168,0,1701,0,1099,0,1347,0,2022,0,1702,0,1863,0,2008,0,0,256,0,256,-1.17,0,-1.2160001,0,-1.1359999,0,-1.176,0,1206,0,1583,0,1205,0,1394,0,1639,0,1451,0,1587,0,90.57134,0,1639,0,0,256,0,256,200.0,0,-111.2944,0,-0.55528426,0,-0.5207984,0,0,256,0,256,-0.19913328,0,1.271401,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 17:24:15,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/18:22:06,200,8,null,null,#19022600287,1,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,6.119,0,6.149,0,-0.030000202,0,6.134,0,1143,0,1976,0,994,0,1441,0,2154,0,1954,0,2033,0,2150,0,0,256,0,256,-1.173,0,-1.1940001,0,-1.1529999,0,-1.1735,0,1214,0,1616,0,1214,0,1417,0,1674,0,1520,0,1635,0,90.575554,0,1672,0,0,256,0,256,200.0,0,-109.8121,0,-0.08728294,0,-0.08865627,0,-0.31174657,0,0,256,0,256,1.1191137,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 17:24:15,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/18:22:54,200,8,null,null,#19022600230,3,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,5.773,0,5.823,0,-0.050000202,0,5.798,0,1215,0,1746,0,1090,0,1337,0,2029,0,1720,0,1872,0,1965,0,0,256,0,256,-1.168,0,-1.2010001,0,-1.1559999,0,-1.1784999,0,1183,0,1603,0,1184,0,1392,0,1655,0,1452,0,1595,0,90.57012,0,1655,0,0,256,0,256,200.0,0,-113.7773,0,0.051728874,0,0.050965913,0,0,256,0,256,-0.1657155,0,1.2085329,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 17:24:15,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/18:23:16,200,8,null,null,#19022600285,1,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,6.158,0,6.208,0,-0.050000202,0,6.183,0,1151,0,1875,0,968,0,1344,0,2130,0,1878,0,1981,0,2123,0,0,256,0,256,-1.1675,0,-1.1970001,0,-1.1429999,0,-1.17,0,1257,0,1726,0,1258,0,1470,0,1773,0,1611,0,1737,0,90.57335,0,1772,0,0,256,0,256,200.0,0,-109.8094,0,0.18066958,0,0.16037476,0,-0.29206213,0,0,256,0,256,1.0779138,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 17:24:15,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/18:24:22,200,8,null,null,#19022600282,3,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,5.7149997,0,5.754,0,-0.039000202,0,5.7345,0,1174,0,1750,0,947,0,1296,0,2041,0,1752,0,1885,0,2038,0,0,256,0,256,-1.1745,0,-1.1990001,0,-1.1669999,0,-1.183,0,1155,0,1569,0,1151,0,1360,0,1641,0,1489,0,1594,0,90.5761,0,1641,0,0,256,0,256,200.0,0,-111.1076,0,-0.2989288,0,-0.24399549,0,0,256,0,256,-0.1678518,0,1.3098544,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 17:24:15,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/18:24:51,200,8,null,null,#19022600286,1,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,6.111,0,6.1400003,0,-0.029000202,0,6.1255,0,1106,0,1783,0,917,0,1280,0,2023,0,1744,0,1876,0,2022,0,0,256,0,256,-1.164,0,-1.1910001,0,-1.1549999,0,-1.173,0,1177,0,1598,0,1177,0,1386,0,1615,0,1543,0,1597,0,90.58663,0,1613,0,0,256,0,256,200.0,0,-109.8606,0,0.1782281,0,0.15182959,0,-0.27756584,0,0,256,0,256,1.0940886,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 17:24:15,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/18:25:41,200,8,null,null,#19022600246,3,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,5.686,0,5.7990003,0,-0.1130002,0,5.7425,0,1150,0,1907,0,947,0,1353,0,2127,0,1855,0,1972,0,2071,0,0,256,0,256,-1.184,0,-1.2190001,0,-1.1479999,0,-1.1835,0,1193,0,1585,0,1193,0,1388,0,1635,0,1469,0,1592,0,90.57395,0,1635,0,0,256,0,256,200.0,0,-111.3768,0,-0.6579791,0,-0.65599537,0,0,256,0,256,-0.19196142,0,1.221656,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 17:24:15,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/18:26:50,200,8,null,null,#19022600293,1,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,6.078,0,6.1610003,0,-0.083000205,0,6.1195,0,1177,0,1829,0,970,0,1346,0,2090,0,1830,0,1955,0,2090,0,0,256,0,256,-1.1685,0,-1.2150002,0,-1.129,0,-1.172,0,1205,0,1695,0,1205,0,1452,0,1786,0,1696,0,1747,0,90.58597,0,1779,0,0,256,0,256,200.0,0,-108.6128,0,-0.28138065,0,-0.3132725,0,-0.3013703,0,0,256,0,256,1.2570574,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 17:24:15,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/18:27:38,200,8,null,null,#19022600245,3,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,5.766,0,5.816,0,-0.050000202,0,5.791,0,1132,0,1835,0,899,0,1319,0,2122,0,1828,0,1943,0,2116,0,0,256,0,256,-1.169,0,-1.1970001,0,-1.1529999,0,-1.175,0,1289,0,1708,0,1289,0,1513,0,1775,0,1589,0,1720,0,90.57063,0,1765,0,0,256,0,256,200.0,0,-111.0719,0,-0.072634056,0,-0.08133183,0,0,256,0,256,-0.18967253,0,1.3443403,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 17:24:15,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/18:28:00,200,8,null,null,#19022600288,1,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,6.074,0,6.164,0,-0.090000205,0,6.119,0,1177,0,1788,0,950,0,1332,0,2086,0,1789,0,1931,0,2086,0,0,256,0,256,-1.171,0,-1.2240001,0,-1.1319999,0,-1.178,0,1229,0,1599,0,1228,0,1410,0,1651,0,1464,0,1600,0,90.570496,0,1647,0,0,256,0,256,200.0,0,-109.662,0,-0.37018952,0,-0.3604236,0,-0.310831,0,0,256,0,256,1.2500381,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 17:24:15,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/18:28:59,200,8,null,null,#19022600252,3,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,5.865,0,5.907,0,-0.0420002,0,5.886,0,1160,0,1811,0,999,0,1353,0,2102,0,1781,0,1945,0,2052,0,0,256,0,256,-1.165,0,-1.195,0,-1.1539999,0,-1.1745,0,1238,0,1711,0,1238,0,1473,0,1811,0,1673,0,1753,0,90.57758,0,1803,0,0,256,0,256,200.0,0,-110.2598,0,-0.417951,0,-0.44724876,0,0,256,0,256,-0.17548142,0,1.1978515,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 17:24:15,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/18:29:28,200,8,null,null,#19022600295,1,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,6.119,0,6.1870003,0,-0.068000205,0,6.153,0,1196,0,1717,0,949,0,1269,0,2011,0,1718,0,1864,0,2003,0,0,256,0,256,-1.166,0,-1.2120001,0,-1.1369998,0,-1.1745,0,1114,0,1560,0,1114,0,1311,0,1642,0,1485,0,1586,0,90.57545,0,1642,0,0,256,0,256,200.0,0,-108.3802,0,-0.53514206,0,-0.5320902,0,-0.32212287,0,0,256,0,256,1.0946989,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 17:24:15,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/18:31:30,200,8,null,null,#19022600301,3,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,5.788,0,5.809,0,-0.021000203,0,5.7985,0,1063,0,1838,0,957,0,1328,0,2069,0,1839,0,1943,0,2069,0,0,256,0,256,-1.169,0,-1.1920002,0,-1.1549999,0,-1.1735,0,1121,0,1490,0,1121,0,1306,0,1563,0,1491,0,1518,0,90.5882,0,1553,0,0,256,0,256,200.0,0,-113.3305,0,-0.50492877,0,-0.5000458,0,0,256,0,256,-0.15121922,0,1.3293862,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 17:24:15,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/18:33:13,200,8,null,null,#19022600289,3,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,5.77,0,5.821,0,-0.051000204,0,5.7955,0,1135,0,1806,0,924,0,1292,0,2107,0,1784,0,1906,0,2097,0,0,256,0,256,-1.166,0,-1.1970001,0,-1.1539999,0,-1.1755,0,1216,0,1618,0,1213,0,1401,0,1668,0,1506,0,1627,0,90.57522,0,1668,0,0,256,0,256,200.0,0,-111.3969,0,-0.11429182,0,-0.09933775,0,0,256,0,256,-0.20599994,0,1.2588885,0 ,
